Trade Month,Options Class,Underlying,Product Type,Exchange,Average Daily Volume
2026/07,RPAY,RPAY,S,CBOE,0
2026/07,RPD,RPD,S,CBOE,23
2026/07,RPM,RPM,S,CBOE,0
2026/07,RPRX,RPRX,S,CBOE,27
2026/07,RPV,RPV,S,CBOE,0
2026/07,RR,RR,S,CBOE,273
2026/07,RRC,RRC,S,CBOE,15
2026/07,RRGB,RRGB,S,CBOE,0
2026/07,RRR,RRR,S,CBOE,1
2026/07,RRX,RRX,S,CBOE,27
2026/07,RS,RS,S,CBOE,1
2026/07,2RSG,RSG,S,CBOE,3
2026/07,RSG,RSG,S,CBOE,4
2026/07,RSI,RSI,S,CBOE,9
2026/07,RSKD,RSKD,S,CBOE,1
2026/07,4RSP,RSP,S,CBOE,84
2026/07,RSP,RSP,S,CBOE,2189
2026/07,RSPF,RSPF,S,CBOE,1
2026/07,RSPH,RSPH,S,CBOE,0
2026/07,RSPN,RSPN,S,CBOE,5
2026/07,RSPT,RSPT,S,CBOE,3
2026/07,RTH,RTH,S,CBOE,1
2026/07,RTO,RTO,S,CBOE,2
2026/07,2RTX,RTX,S,CBOE,273
2026/07,RTX,RTX,S,CBOE,586
2026/07,RUM,RUM,S,CBOE,164
2026/07,RUN,RUN,S,CBOE,1046
2026/07,RUSHA,RUSHA,S,CBOE,0
2026/07,2RUT,RUT,I,CBOE,2572
2026/07,4RUT,RUT,I,CBOE,218
2026/07,RUT,RUT,I,CBOE,5159
2026/07,RUTW,RUT,I,CBOE,16825
2026/07,RVLV,RVLV,S,CBOE,1
2026/07,RVMD,RVMD,S,CBOE,62
2026/07,RVPH1,RVPH,S,CBOE,0
2026/07,RVSB,RVSB,S,CBOE,0
2026/07,RVTY,RVTY,S,CBOE,2
2026/07,RWAY,RWAY,S,CBOE,0
2026/07,RWJ,RWJ,S,CBOE,0
2026/07,RWL,RWL,S,CBOE,0
2026/07,RWM,RWM,S,CBOE,0
2026/07,RWR,RWR,S,CBOE,0
2026/07,RWT,RWT,S,CBOE,10
2026/07,RWX,RWX,S,CBOE,0
2026/07,RXD,RXD,S,CBOE,0
2026/07,RXL,RXL,S,CBOE,1
2026/07,RXO,RXO,S,CBOE,0
2026/07,RXRX,RXRX,S,CBOE,627
2026/07,RXT,RXT,S,CBOE,489
2026/07,RY,RY,S,CBOE,24
2026/07,RYAAY,RYAAY,S,CBOE,5
2026/07,RYAM,RYAM,S,CBOE,5
2026/07,RYAN,RYAN,S,CBOE,35
2026/07,RYLD,RYLD,S,CBOE,3
2026/07,RYN,RYN,S,CBOE,11
2026/07,RYTM,RYTM,S,CBOE,1
2026/07,RYZ,RYZ,S,CBOE,1
2026/07,RZLT,RZLT,S,CBOE,2
2026/07,RZLV,RZLV,S,CBOE,567
2026/07,S,S,S,CBOE,263
2026/07,SA,SA,S,CBOE,52
2026/07,SA1,SA,S,CBOE,2
2026/07,SABR,SABR,S,CBOE,3
2026/07,SABS,SABS,S,CBOE,1
2026/07,SAH,SAH,S,CBOE,1
2026/07,SAIA,SAIA,S,CBOE,0
2026/07,SAIC,SAIC,S,CBOE,1
2026/07,SAIL,SAIL,S,CBOE,8
2026/07,SAM,SAM,S,CBOE,4
2026/07,SAN,SAN,S,CBOE,19
2026/07,SANA,SANA,S,CBOE,5
2026/07,SANM,SANM,S,CBOE,19
2026/07,2SAP,SAP,S,CBOE,8
2026/07,SAP,SAP,S,CBOE,85
2026/07,SAR,SAR,S,CBOE,32
2026/07,SARK,SARK,S,CBOE,0
2026/07,SARO,SARO,S,CBOE,1
2026/07,SATA,SATA,S,CBOE,5
2026/07,SATL,SATL,S,CBOE,57
2026/07,SBAC,SBAC,S,CBOE,1
2026/07,SBB,SBB,S,CBOE,0
2026/07,SBET,SBET,S,CBOE,1367
2026/07,SBGI,SBGI,S,CBOE,5
2026/07,SBH,SBH,S,CBOE,5
2026/07,SBIO,SBIO,S,CBOE,0
2026/07,SBIT,SBIT,S,CBOE,12
2026/07,SBLK,SBLK,S,CBOE,56
2026/07,SBRA,SBRA,S,CBOE,2
2026/07,SBSI,SBSI,S,CBOE,4
2026/07,SBSW,SBSW,S,CBOE,112
2026/07,SBTU,SBTU,S,CBOE,0
2026/07,2SBUX,SBUX,S,CBOE,707
2026/07,SBUX,SBUX,S,CBOE,588
2026/07,SCCO,SCCO,S,CBOE,47
2026/07,SCHA,SCHA,S,CBOE,2
2026/07,SCHB,SCHB,S,CBOE,2
2026/07,SCHD,SCHD,S,CBOE,280
2026/07,SCHE,SCHE,S,CBOE,2
2026/07,SCHF,SCHF,S,CBOE,7
2026/07,SCHG,SCHG,S,CBOE,28
2026/07,SCHH,SCHH,S,CBOE,0
2026/07,SCHI,SCHI,S,CBOE,0
2026/07,SCHM,SCHM,S,CBOE,0
2026/07,SCHO,SCHO,S,CBOE,1
2026/07,SCHV,SCHV,S,CBOE,0
2026/07,2SCHW,SCHW,S,CBOE,45
2026/07,SCHW,SCHW,S,CBOE,615
2026/07,SCHX,SCHX,S,CBOE,4
2026/07,SCI,SCI,S,CBOE,1
2026/07,SCJ,SCJ,S,CBOE,0
2026/07,SCL,SCL,S,CBOE,1
2026/07,SCM,SCM,S,CBOE,8
2026/07,SCO,SCO,S,CBOE,132
2026/07,SCO1,SCO,S,CBOE,40
2026/07,SD,SD,S,CBOE,1
2026/07,SDCI,SDCI,S,CBOE,0
2026/07,SDGR,SDGR,S,CBOE,44
2026/07,SDIV,SDIV,S,CBOE,1
2026/07,SDOW,SDOW,S,CBOE,27
2026/07,SDS,SDS,S,CBOE,5
2026/07,SDVY,SDVY,S,CBOE,0
2026/07,SDY,SDY,S,CBOE,1
2026/07,1SE,SE,S,CBOE,341
2026/07,SE,SE,S,CBOE,626
2026/07,SEA,SEA,S,CBOE,1
2026/07,SECZ,SECZ,S,CBOE,70
2026/07,SEDG,SEDG,S,CBOE,260
2026/07,SEER,SEER,S,CBOE,19
2026/07,SEG,SEG,S,CBOE,0
2026/07,2SEI,SEI,S,CBOE,0
2026/07,SEI,SEI,S,CBOE,84
2026/07,SEIC,SEIC,S,CBOE,8
2026/07,SENS,SENS,S,CBOE,4
2026/07,SEPN,SEPN,S,CBOE,47
2026/07,SERA,SERA,S,CBOE,0
2026/07,SERV,SERV,S,CBOE,626
2026/07,SES,SES,S,CBOE,186
2026/07,SETH,SETH,S,CBOE,0
2026/07,SEV,SEV,S,CBOE,9
2026/07,SEVN,SEVN,S,CBOE,0
2026/07,SEZL,SEZL,S,CBOE,64
2026/07,SF,SF,S,CBOE,2
2026/07,SF1,SF,S,CBOE,0
2026/07,SFBS,SFBS,S,CBOE,0
2026/07,SFD,SFD,S,CBOE,0
2026/07,SFIX,SFIX,S,CBOE,7
2026/07,SFL,SFL,S,CBOE,1
2026/07,SFM,SFM,S,CBOE,102
2026/07,SG,SG,S,CBOE,571
2026/07,SGDM,SGDM,S,CBOE,0
2026/07,SGHC,SGHC,S,CBOE,119
2026/07,SGHT,SGHT,S,CBOE,0
2026/07,SGI,SGI,S,CBOE,53
2026/07,SGML,SGML,S,CBOE,76
2026/07,SGMT,SGMT,S,CBOE,6
2026/07,SGOL,SGOL,S,CBOE,8
2026/07,SGOV,SGOV,S,CBOE,62
2026/07,SGRY,SGRY,S,CBOE,15
2026/07,SGU,SGU,S,CBOE,0
2026/07,SH,SH,S,CBOE,13
2026/07,SH1,SH,S,CBOE,0
2026/07,SHAK,SHAK,S,CBOE,117
2026/07,SHAZ,SHAZ,S,CBOE,2
2026/07,SHC,SHC,S,CBOE,12
2026/07,2SHEL,SHEL,S,CBOE,84
2026/07,SHEL,SHEL,S,CBOE,568
2026/07,SHEN,SHEN,S,CBOE,0
2026/07,SHG,SHG,S,CBOE,0
2026/07,SHIP,SHIP,S,CBOE,1
2026/07,SHLD,SHLD,S,CBOE,19
2026/07,SHLS,SHLS,S,CBOE,117
2026/07,SHMD,SHMD,S,CBOE,19
2026/07,SHOE,SHOE,S,CBOE,0
2026/07,SHOO,SHOO,S,CBOE,68
2026/07,SHOP,SHOP,S,CBOE,1727
2026/07,SHV,SHV,S,CBOE,3
2026/07,SHW,SHW,S,CBOE,51
2026/07,SHY,SHY,S,CBOE,13
2026/07,SIBN,SIBN,S,CBOE,194
2026/07,SID,SID,S,CBOE,0
2026/07,SIDU,SIDU,S,CBOE,161
2026/07,SIFY,SIFY,S,CBOE,8
2026/07,SIG,SIG,S,CBOE,43
2026/07,SIGA,SIGA,S,CBOE,4
2026/07,SII,SII,S,CBOE,4
2026/07,2SIL,SIL,S,CBOE,3
2026/07,SIL,SIL,S,CBOE,33
2026/07,SILJ,SILJ,S,CBOE,1036
2026/07,SIMO,SIMO,S,CBOE,31
2026/07,1SION,SION,S,CBOE,2
2026/07,2SION,SION,S,CBOE,136
2026/07,SION,SION,S,CBOE,71
2026/07,SIRI,SIRI,S,CBOE,1513
2026/07,SITC,SITC,S,CBOE,19
2026/07,SITE,SITE,S,CBOE,3
2026/07,SITM,SITM,S,CBOE,17
2026/07,SIVR,SIVR,S,CBOE,16
2026/07,SJB,SJB,S,CBOE,8
2026/07,SJM,SJM,S,CBOE,9
2026/07,SJT,SJT,S,CBOE,2
2026/07,SKE,SKE,S,CBOE,21
2026/07,SKF,SKF,S,CBOE,1
2026/07,SKIN,SKIN,S,CBOE,111
2026/07,SKM,SKM,S,CBOE,248
2026/07,SKRE,SKRE,S,CBOE,1
2026/07,SKT,SKT,S,CBOE,0
2026/07,SKWD,SKWD,S,CBOE,7
2026/07,SKY,SKY,S,CBOE,2
2026/07,SKYH,SKYH,S,CBOE,2
2026/07,SKYT,SKYT,S,CBOE,6
2026/07,SKYU,SKYU,S,CBOE,0
2026/07,SKYW,SKYW,S,CBOE,1
2026/07,SKYY,SKYY,S,CBOE,1
2026/07,SLAB,SLAB,S,CBOE,1
2026/07,SLB,SLB,S,CBOE,468
2026/07,SLDB,SLDB,S,CBOE,4
2026/07,SLDE,SLDE,S,CBOE,12
2026/07,SLDP,SLDP,S,CBOE,8
2026/07,SLF,SLF,S,CBOE,1
2026/07,SLG,SLG,S,CBOE,6
2026/07,SLI,SLI,S,CBOE,11
2026/07,SLM,SLM,S,CBOE,1
2026/07,SLN,SLN,S,CBOE,3
2026/07,SLON,SLON,S,CBOE,2
2026/07,SLP,SLP,S,CBOE,6
2026/07,SLQT,SLQT,S,CBOE,0
2026/07,SLRC,SLRC,S,CBOE,6
2026/07,SLS,SLS,S,CBOE,1460
2026/07,SLSR,SLSR,S,CBOE,0
2026/07,2SLV,SLV,S,CBOE,669
2026/07,4SLV,SLV,S,CBOE,18
2026/07,SLV,SLV,S,CBOE,14933
2026/07,SLVP,SLVP,S,CBOE,10
2026/07,SLVR,SLVR,S,CBOE,5
2026/07,SLX,SLX,S,CBOE,0
2026/07,SLYV,SLYV,S,CBOE,0
2026/07,SM,SM,S,CBOE,33
2026/07,SM1,SM,S,CBOE,1
2026/07,SMA,SMA,S,CBOE,0
2026/07,SMB,SMB,S,CBOE,0
2026/07,SMBK,SMBK,S,CBOE,0
2026/07,SMC,SMC,S,CBOE,7
2026/07,2SMCI,SMCI,S,CBOE,123
2026/07,SMCI,SMCI,S,CBOE,6697
2026/07,SMCL,SMCL,S,CBOE,1
2026/07,SMCL1,SMCL,S,CBOE,0
2026/07,2SMCX,SMCX,S,CBOE,3396
2026/07,SMCX,SMCX,S,CBOE,66
2026/07,SMCY,SMCY,S,CBOE,0
2026/07,2SMFG,SMFG,S,CBOE,527
2026/07,SMFG,SMFG,S,CBOE,1
2026/07,SMG,SMG,S,CBOE,10
2026/07,1SMH,SMH,S,CBOE,13763
2026/07,2SMH,SMH,S,CBOE,49
2026/07,4SMH,SMH,S,CBOE,1
2026/07,SMH,SMH,S,CBOE,5642
2026/07,SMMT,SMMT,S,CBOE,157
2026/07,SMOG,SMOG,S,CBOE,0
2026/07,SMPL,SMPL,S,CBOE,25
2026/07,SMR,SMR,S,CBOE,2624
2026/07,SMST,SMST,S,CBOE,1
2026/07,SMTC,SMTC,S,CBOE,59
2026/07,SMU,SMU,S,CBOE,1
2026/07,SMUP,SMUP,S,CBOE,1
2026/07,SMWB,SMWB,S,CBOE,14
2026/07,SMX1,SMX,S,CBOE,0
2026/07,SMZ,SMZ,S,CBOE,1
2026/07,SN,SN,S,CBOE,11
2026/07,SNA,SNA,S,CBOE,1
2026/07,SNAP,SNAP,S,CBOE,1767
2026/07,SND,SND,S,CBOE,2
2026/07,SNDA,SNDA,S,CBOE,0
2026/07,SNDG,SNDG,S,CBOE,32
2026/07,1SNDK,SNDK,S,CBOE,4552
2026/07,SNDK,SNDK,S,CBOE,7166
2026/07,SNDL,SNDL,S,CBOE,3
2026/07,SNDQ,SNDQ,S,CBOE,386
2026/07,SNDR,SNDR,S,CBOE,0
2026/07,SNDU,SNDU,S,CBOE,111
2026/07,SNDX,SNDX,S,CBOE,11
2026/07,SNEX,SNEX,S,CBOE,4
2026/07,SNEX1,SNEX,S,CBOE,0
2026/07,SNK,SNK,S,CBOE,13
2026/07,SNOU,SNOU,S,CBOE,11
2026/07,2SNOW,SNOW,S,CBOE,334
2026/07,SNOW,SNOW,S,CBOE,1306
2026/07,1SNPS,SNPS,S,CBOE,114
2026/07,SNPS,SNPS,S,CBOE,100
2026/07,SNX,SNX,S,CBOE,5
2026/07,SNXX,SNXX,S,CBOE,937
2026/07,SNY,SNY,S,CBOE,121
2026/07,SO,SO,S,CBOE,114
2026/07,SOBO,SOBO,S,CBOE,9
2026/07,SOC,SOC,S,CBOE,588
2026/07,SOEZ,SOEZ,S,CBOE,0
2026/07,SOFI,SOFI,S,CBOE,16824
2026/07,SOFX,SOFX,S,CBOE,9
2026/07,SOGP,SOGP,S,CBOE,2
2026/07,SOHU,SOHU,S,CBOE,0
2026/07,SOLS,SOLS,S,CBOE,166
2026/07,SOLT,SOLT,S,CBOE,9
2026/07,SOLT1,SOLT,S,CBOE,4
2026/07,SOLV,SOLV,S,CBOE,5
2026/07,SOLZ,SOLZ,S,CBOE,56
2026/07,SON,SON,S,CBOE,4
2026/07,SONO,SONO,S,CBOE,3
2026/07,2SONY,SONY,S,CBOE,417
2026/07,SONY,SONY,S,CBOE,209
2026/07,SOPH,SOPH,S,CBOE,1
2026/07,SOUN,SOUN,S,CBOE,1737
2026/07,2SOXL,SOXL,S,CBOE,1436
2026/07,SOXL,SOXL,S,CBOE,12597
2026/07,SOXQ,SOXQ,S,CBOE,14
2026/07,SOXS,SOXS,S,CBOE,8909
2026/07,SOXS1,SOXS,S,CBOE,1
2026/07,SOXX,SOXX,S,CBOE,1924
2026/07,SOXY,SOXY,S,CBOE,1
2026/07,SOYB,SOYB,S,CBOE,39
2026/07,SPAB,SPAB,S,CBOE,0
2026/07,SPAI,SPAI,S,CBOE,0
2026/07,SPAL,SPAL,S,CBOE,2
2026/07,SPB,SPB,S,CBOE,1
2026/07,SPCE,SPCE,S,CBOE,951
2026/07,SPCG,SPCG,S,CBOE,3
2026/07,SPCH,SPCH,S,CBOE,595
2026/07,SPCI,SPCI,S,CBOE,0
2026/07,SPCL,SPCL,S,CBOE,4
2026/07,SPCM,SPCM,S,CBOE,7
2026/07,SPCQ,SPCQ,S,CBOE,3
2026/07,SPCU,SPCU,S,CBOE,18
2026/07,2SPCX,SPCX,S,CBOE,7245
2026/07,SPCX,SPCX,S,CBOE,14488
2026/07,SPDN,SPDN,S,CBOE,0
2026/07,SPDW,SPDW,S,CBOE,1
2026/07,SPEM,SPEM,S,CBOE,2
2026/07,SPEQW,SPEQX,I,CBOE,0
2026/07,SPEQX,SPEQX,I,CBOE,0
2026/07,SPESG,SPESG,I,CBOE,52
2026/07,SPG,SPG,S,CBOE,14
2026/07,SPGI,SPGI,S,CBOE,57
2026/07,SPGI1,SPGI,S,CBOE,23
2026/07,SPGM,SPGM,S,CBOE,0
2026/07,SPH,SPH,S,CBOE,1
2026/07,SPHB,SPHB,S,CBOE,4
2026/07,SPHD,SPHD,S,CBOE,1
2026/07,SPHQ,SPHQ,S,CBOE,3
2026/07,SPHR,SPHR,S,CBOE,15
2026/07,SPHY,SPHY,S,CBOE,1
2026/07,SPIP,SPIP,S,CBOE,1
2026/07,SPIR,SPIR,S,CBOE,11
2026/07,SPLB,SPLB,S,CBOE,1
2026/07,SPLV,SPLV,S,CBOE,0
2026/07,SPMO,SPMO,S,CBOE,51
2026/07,SPNT,SPNT,S,CBOE,1
2026/07,SPOG,SPOG,S,CBOE,0
2026/07,1SPOK,SPOK,S,CBOE,27
2026/07,SPOK,SPOK,S,CBOE,1
2026/07,2SPOT,SPOT,S,CBOE,36
2026/07,SPOT,SPOT,S,CBOE,251
2026/07,SPRU,SPRU,S,CBOE,0
2026/07,SPRX,SPRX,S,CBOE,3
2026/07,SPRY,SPRY,S,CBOE,5
2026/07,SPSC,SPSC,S,CBOE,1
2026/07,SPSM,SPSM,S,CBOE,0
2026/07,SPT,SPT,S,CBOE,2
2026/07,SPTL,SPTL,S,CBOE,2
2026/07,SPTM,SPTM,S,CBOE,0
2026/07,SPTS,SPTS,S,CBOE,26
2026/07,SPWH,SPWH,S,CBOE,0
2026/07,2SPX,SPX,I,CBOE,2978
2026/07,4SPX,SPX,I,CBOE,1942
2026/07,SPX,SPX,I,CBOE,144214
2026/07,SPXW,SPX,I,CBOE,1371989
2026/07,SPXC,SPXC,S,CBOE,23
2026/07,2SPXL,SPXL,S,CBOE,89
2026/07,SPXL,SPXL,S,CBOE,206
2026/07,SPXS,SPXS,S,CBOE,283
2026/07,SPXS1,SPXS,S,CBOE,0
2026/07,SPXT,SPXT,S,CBOE,0
2026/07,SPXU,SPXU,S,CBOE,63
2026/07,2SPY,SPY,S,CBOE,699
2026/07,4SPY,SPY,S,CBOE,3308
2026/07,SPY,SPY,S,CBOE,456395
2026/07,SPYD,SPYD,S,CBOE,0
2026/07,SPYG,SPYG,S,CBOE,14
2026/07,SPYI,SPYI,S,CBOE,28
2026/07,SPYM,SPYM,S,CBOE,87
2026/07,SPYQ,SPYQ,S,CBOE,0
2026/07,SPYT,SPYT,S,CBOE,0
2026/07,SPYV,SPYV,S,CBOE,0
2026/07,SPYX,SPYX,S,CBOE,1
2026/07,SQM,SQM,S,CBOE,2
2026/07,SQNS,SQNS,S,CBOE,0
2026/07,SQQQ,SQQQ,S,CBOE,4132
2026/07,SQQQ2,SQQQ,S,CBOE,1
2026/07,SR,SR,S,CBOE,8
2026/07,SRAD,SRAD,S,CBOE,47
2026/07,SRCE,SRCE,S,CBOE,0
2026/07,SRE,SRE,S,CBOE,9
2026/07,SRI,SRI,S,CBOE,0
2026/07,SRLN,SRLN,S,CBOE,37
2026/07,SRPT,SRPT,S,CBOE,135
2026/07,SRRK,SRRK,S,CBOE,2
2026/07,SRTA,SRTA,S,CBOE,3
2026/07,SRTS,SRTS,S,CBOE,0
2026/07,SRTY,SRTY,S,CBOE,8
2026/07,SSB,SSB,S,CBOE,2
2026/07,SSD,SSD,S,CBOE,1
2026/07,SSG,SSG,S,CBOE,6
2026/07,SSK,SSK,S,CBOE,1
2026/07,SSL,SSL,S,CBOE,3
2026/07,SSNC,SSNC,S,CBOE,1
2026/07,SSO,SSO,S,CBOE,27
2026/07,SSP,SSP,S,CBOE,3
2026/07,SSPC,SSPC,S,CBOE,60
2026/07,SSRM,SSRM,S,CBOE,76
2026/07,SSTI,SSTI,S,CBOE,2
2026/07,SSTK,SSTK,S,CBOE,6
2026/07,SSYS,SSYS,S,CBOE,3
2026/07,ST,ST,S,CBOE,1
2026/07,STAA,STAA,S,CBOE,5
2026/07,STAG,STAG,S,CBOE,2
2026/07,STE,STE,S,CBOE,0
2026/07,STEM,STEM,S,CBOE,1
2026/07,STEP,STEP,S,CBOE,13
2026/07,STEX,STEX,S,CBOE,15
2026/07,2STGW,STGW,S,CBOE,23
2026/07,STGW,STGW,S,CBOE,111
2026/07,STHO,STHO,S,CBOE,0
2026/07,STIM,STIM,S,CBOE,4
2026/07,STIP,STIP,S,CBOE,0
2026/07,STKE,STKE,S,CBOE,2
2026/07,STKS,STKS,S,CBOE,1
2026/07,STLA,STLA,S,CBOE,272
2026/07,STLD,STLD,S,CBOE,19
2026/07,STM,STM,S,CBOE,426
2026/07,STN,STN,S,CBOE,0
2026/07,STNE,STNE,S,CBOE,15
2026/07,STNG,STNG,S,CBOE,6
2026/07,STRA,STRA,S,CBOE,1
2026/07,STRC,STRC,S,CBOE,49
2026/07,2STRL,STRL,S,CBOE,53
2026/07,STRL,STRL,S,CBOE,33
2026/07,STRO,STRO,S,CBOE,0
2026/07,STRZ,STRZ,S,CBOE,1
2026/07,STT,STT,S,CBOE,38
2026/07,STTK,STTK,S,CBOE,46
2026/07,STUB,STUB,S,CBOE,293
2026/07,STVN,STVN,S,CBOE,0
2026/07,1STWD,STWD,S,CBOE,14
2026/07,STWD,STWD,S,CBOE,21
2026/07,2STX,STX,S,CBOE,36
2026/07,STX,STX,S,CBOE,850
2026/07,STXL,STXL,S,CBOE,3
2026/07,STXU,STXU,S,CBOE,1
2026/07,STXX,STXX,S,CBOE,5
2026/07,STZ,STZ,S,CBOE,439
2026/07,SU,SU,S,CBOE,85
2026/07,SUI,SUI,S,CBOE,1
2026/07,SUIG,SUIG,S,CBOE,3
2026/07,SUN,SUN,S,CBOE,2
2026/07,SUNB,SUNB,S,CBOE,1
2026/07,SUNS,SUNS,S,CBOE,4
2026/07,SUPN,SUPN,S,CBOE,1
2026/07,SUPV,SUPV,S,CBOE,9
2026/07,SURG,SURG,S,CBOE,1
2026/07,SUZ,SUZ,S,CBOE,1
2026/07,SVC,SVC,S,CBOE,3
2026/07,SVC1,SVC,S,CBOE,28
2026/07,SVIX,SVIX,S,CBOE,252
2026/07,SVM,SVM,S,CBOE,27
2026/07,SVOL,SVOL,S,CBOE,1
2026/07,SVRA,SVRA,S,CBOE,4
2026/07,SVV,SVV,S,CBOE,1
2026/07,SVXY,SVXY,S,CBOE,52
2026/07,SW,SW,S,CBOE,5
2026/07,SWBI,SWBI,S,CBOE,3
2026/07,SWK,SWK,S,CBOE,11
2026/07,SWKS,SWKS,S,CBOE,63
2026/07,SXC,SXC,S,CBOE,0
2026/07,SXI,SXI,S,CBOE,1
2026/07,SXT,SXT,S,CBOE,1
2026/07,SY,SY,S,CBOE,3
2026/07,SYF,SYF,S,CBOE,42
2026/07,SYK,SYK,S,CBOE,7
2026/07,SYM,SYM,S,CBOE,153
2026/07,SYNA,SYNA,S,CBOE,12
2026/07,SYRE,SYRE,S,CBOE,5
2026/07,SYY,SYY,S,CBOE,16
2026/07,2T,T,S,CBOE,5
2026/07,T,T,S,CBOE,2507
2026/07,TAC,TAC,S,CBOE,3
2026/07,TACT,TACT,S,CBOE,14
2026/07,TAGS,TAGS,S,CBOE,3
2026/07,TAIL,TAIL,S,CBOE,0
2026/07,2TAK,TAK,S,CBOE,341
2026/07,TAK,TAK,S,CBOE,0
2026/07,TAL,TAL,S,CBOE,3
2026/07,TALK,TALK,S,CBOE,0
2026/07,TALO,TALO,S,CBOE,3
2026/07,TAN,TAN,S,CBOE,49
2026/07,TAP,TAP,S,CBOE,21
2026/07,TARA,TARA,S,CBOE,0
2026/07,TARK,TARK,S,CBOE,1
2026/07,TARS,TARS,S,CBOE,139
2026/07,TASK,TASK,S,CBOE,0
2026/07,TBBB,TBBB,S,CBOE,5
2026/07,TBCH,TBCH,S,CBOE,1
2026/07,TBF,TBF,S,CBOE,1
2026/07,TBLA,TBLA,S,CBOE,18
2026/07,TBPH,TBPH,S,CBOE,0
2026/07,TBRG,TBRG,S,CBOE,6
2026/07,TBT,TBT,S,CBOE,33
2026/07,TCBI,TCBI,S,CBOE,0
2026/07,TCMD,TCMD,S,CBOE,1
2026/07,TCOM,TCOM,S,CBOE,119
2026/07,TCPC,TCPC,S,CBOE,3
2026/07,TCX,TCX,S,CBOE,4
2026/07,2TD,TD,S,CBOE,3409
2026/07,TD,TD,S,CBOE,58
2026/07,TDAY,TDAY,S,CBOE,3
2026/07,TDC,TDC,S,CBOE,10
2026/07,TDG,TDG,S,CBOE,279
2026/07,TDIV,TDIV,S,CBOE,0
2026/07,TDOC,TDOC,S,CBOE,512
2026/07,TDS,TDS,S,CBOE,1
2026/07,TDUP,TDUP,S,CBOE,73
2026/07,TDW,TDW,S,CBOE,2
2026/07,TDY,TDY,S,CBOE,1
2026/07,TE,TE,S,CBOE,2225
2026/07,TEAM,TEAM,S,CBOE,197
2026/07,TECH,TECH,S,CBOE,19
2026/07,TECK,TECK,S,CBOE,26
2026/07,2TECL,TECL,S,CBOE,5
2026/07,TECL,TECL,S,CBOE,102
2026/07,TECS,TECS,S,CBOE,20
2026/07,TEL,TEL,S,CBOE,46
2026/07,TELA,TELA,S,CBOE,0
2026/07,TEM,TEM,S,CBOE,923
2026/07,TEMT,TEMT,S,CBOE,2
2026/07,TEN,TEN,S,CBOE,6
2026/07,TENB,TENB,S,CBOE,89
2026/07,TENX,TENX,S,CBOE,80
2026/07,TEO,TEO,S,CBOE,1
2026/07,TER,TER,S,CBOE,275
2026/07,TERG,TERG,S,CBOE,3
2026/07,TESL,TESL,S,CBOE,2
2026/07,TETH,TETH,S,CBOE,0
2026/07,TEUP,TEUP,S,CBOE,0
2026/07,TEVA,TEVA,S,CBOE,832
2026/07,TEX,TEX,S,CBOE,15
2026/07,TFC,TFC,S,CBOE,31
2026/07,TFII,TFII,S,CBOE,0
2026/07,TFIN,TFIN,S,CBOE,4
2026/07,TFPM,TFPM,S,CBOE,18
2026/07,TFSL,TFSL,S,CBOE,0
2026/07,TFX,TFX,S,CBOE,1
2026/07,TGB,TGB,S,CBOE,22
2026/07,TGEN,TGEN,S,CBOE,15
2026/07,TGLS,TGLS,S,CBOE,4
2026/07,TGS,TGS,S,CBOE,8
2026/07,TGT,TGT,S,CBOE,840
2026/07,TGTX,TGTX,S,CBOE,111
2026/07,TH,TH,S,CBOE,5
2026/07,THC,THC,S,CBOE,57
2026/07,THCH,THCH,S,CBOE,0
2026/07,THD,THD,S,CBOE,0
2026/07,THNQ,THNQ,S,CBOE,0
2026/07,THO,THO,S,CBOE,4
2026/07,THRO,THRO,S,CBOE,0
2026/07,THRY,THRY,S,CBOE,0
2026/07,TIC,TIC,S,CBOE,99
2026/07,TIGO,TIGO,S,CBOE,15
2026/07,TIGR,TIGR,S,CBOE,146
2026/07,TILE,TILE,S,CBOE,0
2026/07,TILL,TILL,S,CBOE,0
2026/07,TIMB,TIMB,S,CBOE,0
2026/07,TIP,TIP,S,CBOE,1
2026/07,TIPT,TIPT,S,CBOE,0
2026/07,TITN,TITN,S,CBOE,5
2026/07,2TJX,TJX,S,CBOE,82
2026/07,TJX,TJX,S,CBOE,397
2026/07,TK,TK,S,CBOE,1
2026/07,TKC,TKC,S,CBOE,0
2026/07,TKNO,TKNO,S,CBOE,1
2026/07,TKO,TKO,S,CBOE,10
2026/07,TKR,TKR,S,CBOE,3
2026/07,TLH,TLH,S,CBOE,4
2026/07,TLN,TLN,S,CBOE,48
2026/07,TLPH,TLPH,S,CBOE,9
2026/07,TLRY,TLRY,S,CBOE,327
2026/07,TLRY1,TLRY,S,CBOE,25
2026/07,TLS,TLS,S,CBOE,1
2026/07,TLSA,TLSA,S,CBOE,12
2026/07,2TLT,TLT,S,CBOE,266
2026/07,4TLT,TLT,S,CBOE,154
2026/07,TLT,TLT,S,CBOE,41535
2026/07,TLYS,TLYS,S,CBOE,0
2026/07,2TM,TM,S,CBOE,24
2026/07,TM,TM,S,CBOE,12
2026/07,TMC,TMC,S,CBOE,562
2026/07,TMCI,TMCI,S,CBOE,0
2026/07,TMDX,TMDX,S,CBOE,43
2026/07,TME,TME,S,CBOE,28
2026/07,2TMF,TMF,S,CBOE,39
2026/07,TMF,TMF,S,CBOE,443
